#  Problem: CR Shock Tube
#
#  Exact solution calculated by Munier Salem, using a crude numerical
#  scheme implementing the analytic solution found by Pfrommer 2006
#
#	Position         Density         Velocity        Pressure
#
	303.030303 	 0.395192 	 445.437783 	 0.528559 
	308.080808 	 0.395192 	 445.437783 	 0.528559 
	313.131313 	 0.395192 	 445.437783 	 0.528559 
	318.181818 	 0.395192 	 445.437783 	 0.528559 
	323.232323 	 0.395192 	 445.437783 	 0.528559 
	328.282828 	 0.395192 	 445.437783 	 0.528559 
	333.333333 	 0.395192 	 445.437783 	 0.528559 
	338.383838 	 0.395192 	 445.437783 	 0.528559 
	343.434343 	 0.395192 	 445.437783 	 0.528559 
	348.484848 	 0.395192 	 445.437783 	 0.528559 
	353.535354 	 0.395192 	 445.437783 	 0.528559 
	358.585859 	 0.395192 	 445.437783 	 0.528559 
	363.636364 	 0.395192 	 445.437783 	 0.528559 
	368.686869 	 0.395192 	 445.437783 	 0.528559 
	373.737374 	 0.395192 	 445.437783 	 0.528559 
	378.787879 	 0.395192 	 445.437783 	 0.528559 
	383.838384 	 0.395192 	 445.437783 	 0.528559 
	388.888889 	 0.827970 	 445.437783 	 0.528559 
	393.939394 	 0.827970 	 445.437783 	 0.528559 
	398.989899 	 0.827970 	 445.437783 	 0.528559 
	404.040404 	 0.827970 	 445.437783 	 0.528559 
	409.090909 	 0.827970 	 445.437783 	 0.528559 
	414.141414 	 0.827970 	 445.437783 	 0.528559 
	419.191919 	 0.827970 	 445.437783 	 0.528559 
	424.242424 	 0.827970 	 445.437783 	 0.528559 
	429.292929 	 0.827970 	 445.437783 	 0.528559 
	434.343434 	 0.200000 	 0.000000 	 0.005344 
	439.393939 	 0.200000 	 0.000000 	 0.005344 
	444.444444 	 0.200000 	 0.000000 	 0.005344 
	449.494949 	 0.200000 	 0.000000 	 0.005344 
	454.545455 	 0.200000 	 0.000000 	 0.005344 
	459.595960 	 0.200000 	 0.000000 	 0.005344 
	464.646465 	 0.200000 	 0.000000 	 0.005344 
	469.696970 	 0.200000 	 0.000000 	 0.005344 
	474.747475 	 0.200000 	 0.000000 	 0.005344 
	479.797980 	 0.200000 	 0.000000 	 0.005344 
	484.848485 	 0.200000 	 0.000000 	 0.005344 
	489.898990 	 0.200000 	 0.000000 	 0.005344 
	494.949495 	 0.200000 	 0.000000 	 0.005344 
	500.000000 	 0.200000 	 0.000000 	 0.005344 
