#  Problem: Toro Problem #5 (Chapter 10.8)
#
#  Exact solution calculated using NUMERICA's HE-E1RPEXACT code.
#  (Chapter 4.9 of Toro's "Riemann Solvers and Numerical Methods
#  for Fluid Dynamics", 2nd edition).
#
#     Position         Density        Velocity        Pressure     Int. Energy
#
      0.111500        1.000000      -19.597450     1000.000000     2500.000244
      0.112500        1.000000      -19.597450     1000.000000     2500.000244
      0.113500        1.000000      -19.597450     1000.000000     2500.000244
      0.114500        1.000000      -19.597450     1000.000000     2500.000244
      0.115500        1.000000      -19.597450     1000.000000     2500.000244
      0.116500        0.998760      -19.551041      998.264343     2498.759521
      0.117500        0.996908      -19.481598      995.673401     2496.904785
      0.118500        0.995058      -19.412155      993.087402     2495.050293
      0.119500        0.993210      -19.342710      990.507202     2493.196289
      0.120500        0.991366      -19.273264      987.932678     2491.343262
      0.121500        0.989524      -19.203817      985.363892     2489.490723
      0.122500        0.987684      -19.134375      982.800903     2487.638916
      0.123500        0.985849      -19.064932      980.244385     2485.788330
      0.124500        0.984015      -18.995487      977.693176     2483.938232
      0.125500        0.982184      -18.926041      975.146484     2482.087891
      0.126500        0.980356      -18.856598      972.607056     2480.239258
      0.127500        0.978530      -18.787155      970.071655     2478.390137
      0.128500        0.976708      -18.717710      967.543579     2476.543213
      0.129500        0.974888      -18.648268      965.020386     2474.696289
      0.130500        0.973071      -18.578817      962.503174     2472.850098
      0.131500        0.971256      -18.509375      959.991211     2471.004395
      0.132500        0.969444      -18.439932      957.484863     2469.159424
      0.133500        0.967635      -18.370485      954.984131     2467.315430
      0.134500        0.965829      -18.301041      952.489807     2465.472168
      0.135500        0.964025      -18.231598      950.000244     2463.629395
      0.136500        0.962224      -18.162155      947.516235     2461.787354
      0.137500        0.960426      -18.092710      945.037903     2459.945557
      0.138500        0.958630      -18.023262      942.564636     2458.104736
      0.139500        0.956837      -17.953817      940.098145     2456.265137
      0.140500        0.955047      -17.884375      937.636353     2454.425537
      0.141500        0.953260      -17.814932      935.180969     2452.587646
      0.142500        0.951474      -17.745487      932.729492     2450.748779
      0.143500        0.949692      -17.676041      930.284241     2448.911377
      0.144500        0.947912      -17.606598      927.844971     2447.075195
      0.145500        0.946136      -17.537155      925.411499     2445.239502
      0.146500        0.944362      -17.467710      922.982727     2443.404297
      0.147500        0.942590      -17.398268      920.559448     2441.569580
      0.148500        0.940821      -17.328817      918.141663     2439.735840
      0.149500        0.939054      -17.259375      915.729309     2437.902588
      0.150500        0.937291      -17.189932      913.322327     2436.069824
      0.151500        0.935530      -17.120487      910.921570     2434.238770
      0.152500        0.933772      -17.051044      908.525452     2432.407471
      0.153500        0.932016      -16.981598      906.135193     2430.577393
      0.154500        0.930263      -16.912155      903.749878     2428.747803
      0.155500        0.928513      -16.842710      901.369934     2426.918457
      0.156500        0.926765      -16.773262      898.995422     2425.090332
      0.157500        0.925020      -16.703817      896.626160     2423.262207
      0.158500        0.923277      -16.634375      894.262390     2421.435303
      0.159500        0.921538      -16.564932      891.904236     2419.609131
      0.160500        0.919800      -16.495487      889.551086     2417.783447
      0.161500        0.918065      -16.426041      887.203247     2415.958740
      0.162500        0.916334      -16.356598      884.861450     2414.134766
      0.163500        0.914604      -16.287155      882.524231     2412.311279
      0.164500        0.912878      -16.217710      880.192322     2410.488525
      0.165500        0.911153      -16.148264      877.865723     2408.666260
      0.166500        0.909432      -16.078817      875.544739     2406.844971
      0.167500        0.907713      -16.009375      873.228638     2405.024170
      0.168500        0.905997      -15.939932      870.918518     2403.204590
      0.169500        0.904283      -15.870488      868.612915     2401.385254
      0.170500        0.902572      -15.801044      866.312500     2399.566406
      0.171500        0.900863      -15.731598      864.017395     2397.748291
      0.172500        0.899157      -15.662151      861.727051     2395.930664
      0.173500        0.897454      -15.592709      859.442688     2394.114258
      0.174500        0.895753      -15.523265      857.163574     2392.298828
      0.175500        0.894055      -15.453821      854.889160     2390.483154
      0.176500        0.892359      -15.384375      852.619995     2388.668701
      0.177500        0.890666      -15.314932      850.355957     2386.854736
      0.178500        0.888975      -15.245488      848.097107     2385.041260
      0.179500        0.887288      -15.176042      845.844177     2383.229492
      0.180500        0.885602      -15.106595      843.595520     2381.417480
      0.181500        0.883920      -15.037151      841.352478     2379.606689
      0.182500        0.882239      -14.967709      839.114136     2377.796143
      0.183500        0.880562      -14.898265      836.880859     2375.986328
      0.184500        0.878886      -14.828818      834.652710     2374.177246
      0.185500        0.877214      -14.759375      832.429626     2372.368652
      0.186500        0.875544      -14.689932      830.212341     2370.561279
      0.187500        0.873876      -14.620488      827.999146     2368.754150
      0.188500        0.872211      -14.551044      825.791687     2366.948242
      0.189500        0.870549      -14.481595      823.588501     2365.142334
      0.190500        0.868889      -14.412151      821.391479     2363.337891
      0.191500        0.867232      -14.342709      819.198669     2361.533447
      0.192500        0.865577      -14.273265      817.010986     2359.729980
      0.193500        0.863925      -14.203821      814.828247     2357.926758
      0.194500        0.862275      -14.134375      812.650574     2356.124756
      0.195500        0.860628      -14.064932      810.478149     2354.323486
      0.196500        0.858983      -13.995488      808.311096     2352.522949
      0.197500        0.857341      -13.926044      806.148438     2350.723145
      0.198500        0.855701      -13.856602      803.990601     2348.923584
      0.199500        0.854064      -13.787151      801.837708     2347.124512
      0.200500        0.852429      -13.717709      799.689453     2345.326416
      0.201500        0.850797      -13.648265      797.546875     2343.529297
      0.202500        0.849167      -13.578818      795.409058     2341.732666
      0.203500        0.847540      -13.509378      793.276306     2339.937012
      0.204500        0.845915      -13.439932      791.147705     2338.141357
      0.205500        0.844293      -13.370488      789.024414     2336.346680
      0.206500        0.842673      -13.301044      786.905945     2334.552734
      0.207500        0.841056      -13.231595      784.793091     2332.760254
      0.208500        0.839442      -13.162151      782.684326     2330.967529
      0.209500        0.837829      -13.092709      780.580505     2329.175537
      0.210500        0.836220      -13.023265      778.481812     2327.384521
      0.211500        0.834612      -12.953821      776.387695     2325.594238
      0.212500        0.833007      -12.884375      774.298340     2323.804199
      0.213500        0.831405      -12.814932      772.214539     2322.015869
      0.214500        0.829805      -12.745488      770.134827     2320.227539
      0.215500        0.828208      -12.676044      768.059937     2318.439697
      0.216500        0.826613      -12.606598      765.989807     2316.652588
      0.217500        0.825020      -12.537151      763.924133     2314.865723
      0.218500        0.823430      -12.467709      761.864319     2313.080811
      0.219500        0.821843      -12.398265      759.808472     2311.295410
      0.220500        0.820257      -12.328821      757.757507     2309.511475
      0.221500        0.818675      -12.259378      755.711182     2307.727539
      0.222500        0.817094      -12.189932      753.669678     2305.944824
      0.223500        0.815517      -12.120488      751.633179     2304.162842
      0.224500        0.813941      -12.051042      749.601440     2302.381592
      0.225500        0.812369      -11.981595      747.574341     2300.600830
      0.226500        0.810798      -11.912155      745.551697     2298.820801
      0.227500        0.809230      -11.842709      743.533752     2297.041504
      0.228500        0.807664      -11.773265      741.520386     2295.262207
      0.229500        0.806101      -11.703821      739.511780     2293.484131
      0.230500        0.804540      -11.634375      737.507813     2291.706787
      0.231500        0.802982      -11.564932      735.509155     2289.930664
      0.232500        0.801426      -11.495485      733.514160     2288.154297
      0.233500        0.799872      -11.426042      731.524231     2286.379150
      0.234500        0.798321      -11.356598      729.538818     2284.604492
      0.235500        0.796772      -11.287151      727.558594     2282.830811
      0.236500        0.795226      -11.217709      725.582458     2281.057617
      0.237500        0.793682      -11.148265      723.610962     2279.285156
      0.238500        0.792141      -11.078821      721.644287     2277.513428
      0.239500        0.790601      -11.009378      719.681885     2275.741943
      0.240500        0.789065      -10.939928      717.724060     2273.971436
      0.241500        0.787531      -10.870485      715.771484     2272.202393
      0.242500        0.785999      -10.801042      713.822815     2270.433105
      0.243500        0.784469      -10.731598      711.878662     2268.664551
      0.244500        0.782942      -10.662155      709.939148     2266.897217
      0.245500        0.781416      -10.592709      708.003784     2265.129639
      0.246500        0.779894      -10.523265      706.073792     2263.363770
      0.247500        0.778374      -10.453821      704.147827     2261.598145
      0.248500        0.776857      -10.384378      702.226868     2259.833496
      0.249500        0.775341      -10.314935      700.309265     2258.068604
      0.250500        0.773828      -10.245485      698.396729     2256.305176
      0.251500        0.772318      -10.176042      696.488953     2254.542236
      0.252500        0.770809      -10.106598      694.585693     2252.780518
      0.253500        0.769304      -10.037151      692.686829     2251.019043
      0.254500        0.767800       -9.967711      690.792175     2249.258057
      0.255500        0.766299       -9.898265      688.901978     2247.498047
      0.256500        0.764800       -9.828821      687.016174     2245.738281
      0.257500        0.763303       -9.759378      685.134827     2243.979736
      0.258500        0.761809       -9.689928      683.257813     2242.221436
      0.259500        0.760318       -9.620485      681.385864     2240.464355
      0.260500        0.758828       -9.551042      679.517517     2238.707764
      0.261500        0.757341       -9.481598      677.654297     2236.951904
      0.262500        0.755856       -9.412155      675.794373     2235.196289
      0.263500        0.754374       -9.342709      673.939941     2233.441650
      0.264500        0.752894       -9.273265      672.089355     2231.687988
      0.265500        0.751416       -9.203821      670.243042     2229.934570
      0.266500        0.749940       -9.134372      668.401428     2228.182373
      0.267500        0.748467       -9.064935      666.563843     2226.430420
      0.268500        0.746996       -8.995485      664.730591     2224.679199
      0.269500        0.745528       -8.926042      662.902222     2222.928955
      0.270500        0.744062       -8.856598      661.077637     2221.179443
      0.271500        0.742598       -8.787151      659.257263     2219.429932
      0.272500        0.741136       -8.717711      657.441345     2217.681396
      0.273500        0.739677       -8.648265      655.629639     2215.933838
      0.274500        0.738220       -8.578821      653.822510     2214.187012
      0.275500        0.736765       -8.509378      652.019592     2212.440674
      0.276500        0.735312       -8.439928      650.220398     2210.694824
      0.277500        0.733862       -8.370488      648.425781     2208.949951
      0.278500        0.732414       -8.301042      646.635376     2207.205322
      0.279500        0.730969       -8.231598      644.849182     2205.461670
      0.280500        0.729526       -8.162155      643.067810     2203.719238
      0.281500        0.728085       -8.092709      641.290161     2201.977051
      0.282500        0.726646       -8.023268      639.516968     2200.235840
      0.283500        0.725209       -7.953818      637.747620     2198.494629
      0.284500        0.723775       -7.884375      635.982544     2196.754639
      0.285500        0.722343       -7.814932      634.221619     2195.014893
      0.286500        0.720914       -7.745485      632.465454     2193.276611
      0.287500        0.719487       -7.676042      630.712952     2191.538574
      0.288500        0.718061       -7.606598      628.964539     2189.801025
      0.289500        0.716639       -7.537152      627.220642     2188.064453
      0.290500        0.715218       -7.467711      625.480530     2186.328613
      0.291500        0.713800       -7.398262      623.744568     2184.593018
      0.292500        0.712383       -7.328818      622.012756     2182.858154
      0.293500        0.710969       -7.259375      620.285034     2181.124268
      0.294500        0.709558       -7.189929      618.561523     2179.391113
      0.295500        0.708149       -7.120488      616.842285     2177.658447
      0.296500        0.706741       -7.051042      615.126892     2175.926514
      0.297500        0.705337       -6.981598      613.416199     2174.195801
      0.298500        0.703934       -6.912155      611.708984     2172.465088
      0.299500        0.702534       -6.842705      610.005859     2170.735352
      0.300500        0.701135       -6.773265      608.306824     2169.006348
      0.301500        0.699739       -6.703818      606.611816     2167.277832
      0.302500        0.698346       -6.634375      604.921082     2165.550049
      0.303500        0.696954       -6.564932      603.234497     2163.823242
      0.304500        0.695565       -6.495488      601.551880     2162.097168
      0.305500        0.694178       -6.426042      599.872498     2160.370850
      0.306500        0.692793       -6.356598      598.198242     2158.646484
      0.307500        0.691410       -6.287155      596.526855     2156.921631
      0.308500        0.690030       -6.217709      594.860535     2155.198242
      0.309500        0.688652       -6.148265      593.197693     2153.475098
      0.310500        0.687276       -6.078818      591.539124     2151.753174
      0.311500        0.685902       -6.009375      589.884277     2150.031738
      0.312500        0.684530       -5.939932      588.233337     2148.310547
      0.313500        0.683161       -5.870485      586.586487     2146.590820
      0.314500        0.681794       -5.801042      584.944031     2144.871582
      0.315500        0.680429       -5.731598      583.304932     2143.152344
      0.316500        0.679066       -5.662155      581.669861     2141.434326
      0.317500        0.677705       -5.592709      580.038940     2139.717041
      0.318500        0.676347       -5.523265      578.411682     2138.000244
      0.319500        0.674990       -5.453818      576.788452     2136.284668
      0.320500        0.673636       -5.384375      575.168945     2134.568848
      0.321500        0.672284       -5.314932      573.553955     2132.854736
      0.322500        0.670934       -5.245485      571.941772     2131.139893
      0.323500        0.669587       -5.176042      570.334290     2129.426758
      0.324500        0.668241       -5.106598      568.730408     2127.714355
      0.325500        0.666898       -5.037155      567.130920     2126.002686
      0.326500        0.665557       -4.967709      565.534790     2124.291504
      0.327500        0.664218       -4.898265      563.942505     2122.580811
      0.328500        0.662881       -4.828822      562.354004     2120.870850
      0.329500        0.661546       -4.759375      560.769409     2119.161865
      0.330500        0.660214       -4.689932      559.188599     2117.453125
      0.331500        0.658884       -4.620485      557.612183     2115.746094
      0.332500        0.657555       -4.551042      556.039063     2114.039063
      0.333500        0.656229       -4.481598      554.469910     2112.332520
      0.334500        0.654905       -4.412155      552.904358     2110.626709
      0.335500        0.653584       -4.342709      551.342590     2108.921875
      0.336500        0.652264       -4.273265      549.784607     2107.217529
      0.337500        0.650947       -4.203822      548.230896     2105.514160
      0.338500        0.649631       -4.134375      546.680237     2103.811035
      0.339500        0.648318       -4.064932      545.133606     2102.108887
      0.340500        0.647006       -3.995485      543.590576     2100.406738
      0.341500        0.645697       -3.926042      542.051453     2098.706055
      0.342500        0.644391       -3.856595      540.516479     2097.006104
      0.343500        0.643086       -3.787152      538.984802     2095.306885
      0.344500        0.641783       -3.717709      537.456787     2093.607910
      0.345500        0.640482       -3.648265      535.932495     2091.909668
      0.346500        0.639184       -3.578822      534.412231     2090.212646
      0.347500        0.637888       -3.509375      532.895264     2088.515381
      0.348500        0.636594       -3.439932      531.382690     2086.820313
      0.349500        0.635302       -3.370485      529.873108     2085.124756
      0.350500        0.634011       -3.301042      528.367371     2083.429932
      0.351500        0.632723       -3.231598      526.865112     2081.735596
      0.352500        0.631437       -3.162152      525.366455     2080.042236
      0.353500        0.630154       -3.092709      523.872070     2078.350098
      0.354500        0.628872       -3.023265      522.380859     2076.657715
      0.355500        0.627592       -2.953822      520.893311     2074.966553
      0.356500        0.626315       -2.884375      519.409424     2073.276123
      0.357500        0.625039       -2.814932      517.929077     2071.585938
      0.358500        0.623766       -2.745488      516.452515     2069.897217
      0.359500        0.622495       -2.676042      514.979858     2068.208984
      0.360500        0.621226       -2.606598      513.510376     2066.520752
      0.361500        0.619959       -2.537152      512.044800     2064.834229
      0.362500        0.618694       -2.467709      510.582520     2063.147705
      0.363500        0.617431       -2.398265      509.123810     2061.461914
      0.364500        0.616170       -2.328819      507.668671     2059.776855
      0.365500        0.614911       -2.259375      506.217590     2058.092773
      0.366500        0.613654       -2.189932      504.769562     2056.408936
      0.367500        0.612399       -2.120488      503.325165     2054.726318
      0.368500        0.611146       -2.051042      501.883972     2053.043457
      0.369500        0.609896       -1.981598      500.446625     2051.361816
      0.370500        0.608647       -1.912152      499.013245     2049.681152
      0.371500        0.607401       -1.842709      497.582947     2048.000977
      0.372500        0.606156       -1.773262      496.156158     2046.321411
      0.373500        0.604914       -1.703819      494.732849     2044.642578
      0.374500        0.603673       -1.634375      493.313324     2042.964722
      0.375500        0.602435       -1.564932      491.896973     2041.286987
      0.376500        0.601199       -1.495488      490.484619     2039.610718
      0.377500        0.599964       -1.426042      489.075348     2037.934814
      0.378500        0.598732       -1.356598      487.669434     2036.259277
      0.379500        0.597502       -1.287152      486.267059     2034.584351
      0.380500        0.596273       -1.217709      484.868103     2032.910278
      0.381500        0.595047       -1.148265      483.472656     2031.236938
      0.382500        0.593823       -1.078819      482.080780     2029.564331
      0.383500        0.592601       -1.009375      480.692230     2027.892578
      0.384500        0.591380       -0.939932      479.307037     2026.221313
      0.385500        0.590162       -0.870488      477.925262     2024.550293
      0.386500        0.588946       -0.801042      476.546936     2022.880371
      0.387500        0.587732       -0.731598      475.172455     2021.211670
      0.388500        0.586520       -0.662155      473.800934     2019.543213
      0.389500        0.585310       -0.592709      472.433044     2017.875732
      0.390500        0.584102       -0.523265      471.068268     2016.208496
      0.391500        0.582895       -0.453819      469.706909     2014.541870
      0.392500        0.581691       -0.384375      468.348938     2012.876099
      0.393500        0.580489       -0.314932      466.994690     2011.211304
      0.394500        0.579289       -0.245485      465.643494     2009.547119
      0.395500        0.578091       -0.176042      464.295532     2007.883301
      0.396500        0.576895       -0.106599      462.951019     2006.220337
      0.397500        0.575700       -0.037155      461.609955     2004.558228
      0.398500        0.575062        0.000001      460.893829     2003.669067
      0.399500        0.575062        0.000001      460.893829     2003.669067
      0.400500        0.575062        0.000001      460.893829     2003.669067
      0.401500        0.575062        0.000001      460.893829     2003.669067
      0.402500        0.575062        0.000001      460.893829     2003.669067
      0.403500        0.575062        0.000001      460.893829     2003.669067
      0.404500        0.575062        0.000001      460.893829     2003.669067
      0.405500        0.575062        0.000001      460.893829     2003.669067
      0.406500        0.575062        0.000001      460.893829     2003.669067
      0.407500        0.575062        0.000001      460.893829     2003.669067
      0.408500        0.575062        0.000001      460.893829     2003.669067
      0.409500        0.575062        0.000001      460.893829     2003.669067
      0.410500        0.575062        0.000001      460.893829     2003.669067
      0.411500        0.575062        0.000001      460.893829     2003.669067
      0.412500        0.575062        0.000001      460.893829     2003.669067
      0.413500        0.575062        0.000001      460.893829     2003.669067
      0.414500        0.575062        0.000001      460.893829     2003.669067
      0.415500        0.575062        0.000001      460.893829     2003.669067
      0.416500        0.575062        0.000001      460.893829     2003.669067
      0.417500        0.575062        0.000001      460.893829     2003.669067
      0.418500        0.575062        0.000001      460.893829     2003.669067
      0.419500        0.575062        0.000001      460.893829     2003.669067
      0.420500        0.575062        0.000001      460.893829     2003.669067
      0.421500        0.575062        0.000001      460.893829     2003.669067
      0.422500        0.575062        0.000001      460.893829     2003.669067
      0.423500        0.575062        0.000001      460.893829     2003.669067
      0.424500        0.575062        0.000001      460.893829     2003.669067
      0.425500        0.575062        0.000001      460.893829     2003.669067
      0.426500        0.575062        0.000001      460.893829     2003.669067
      0.427500        0.575062        0.000001      460.893829     2003.669067
      0.428500        0.575062        0.000001      460.893829     2003.669067
      0.429500        0.575062        0.000001      460.893829     2003.669067
      0.430500        0.575062        0.000001      460.893829     2003.669067
      0.431500        0.575062        0.000001      460.893829     2003.669067
      0.432500        0.575062        0.000001      460.893829     2003.669067
      0.433500        0.575062        0.000001      460.893829     2003.669067
      0.434500        0.575062        0.000001      460.893829     2003.669067
      0.435500        0.575062        0.000001      460.893829     2003.669067
      0.436500        0.575062        0.000001      460.893829     2003.669067
      0.437500        0.575062        0.000001      460.893829     2003.669067
      0.438500        0.575062        0.000001      460.893829     2003.669067
      0.439500        0.575062        0.000001      460.893829     2003.669067
      0.440500        0.575062        0.000001      460.893829     2003.669067
      0.441500        0.575062        0.000001      460.893829     2003.669067
      0.442500        0.575062        0.000001      460.893829     2003.669067
      0.443500        0.575062        0.000001      460.893829     2003.669067
      0.444500        0.575062        0.000001      460.893829     2003.669067
      0.445500        0.575062        0.000001      460.893829     2003.669067
      0.446500        0.575062        0.000001      460.893829     2003.669067
      0.447500        0.575062        0.000001      460.893829     2003.669067
      0.448500        0.575062        0.000001      460.893829     2003.669067
      0.449500        0.575062        0.000001      460.893829     2003.669067
      0.450500        0.575062        0.000001      460.893829     2003.669067
      0.451500        0.575062        0.000001      460.893829     2003.669067
      0.452500        0.575062        0.000001      460.893829     2003.669067
      0.453500        0.575062        0.000001      460.893829     2003.669067
      0.454500        0.575062        0.000001      460.893829     2003.669067
      0.455500        0.575062        0.000001      460.893829     2003.669067
      0.456500        0.575062        0.000001      460.893829     2003.669067
      0.457500        0.575062        0.000001      460.893829     2003.669067
      0.458500        0.575062        0.000001      460.893829     2003.669067
      0.459500        0.575062        0.000001      460.893829     2003.669067
      0.460500        0.575062        0.000001      460.893829     2003.669067
      0.461500        0.575062        0.000001      460.893829     2003.669067
      0.462500        0.575062        0.000001      460.893829     2003.669067
      0.463500        0.575062        0.000001      460.893829     2003.669067
      0.464500        0.575062        0.000001      460.893829     2003.669067
      0.465500        0.575062        0.000001      460.893829     2003.669067
      0.466500        0.575062        0.000001      460.893829     2003.669067
      0.467500        0.575062        0.000001      460.893829     2003.669067
      0.468500        0.575062        0.000001      460.893829     2003.669067
      0.469500        0.575062        0.000001      460.893829     2003.669067
      0.470500        0.575062        0.000001      460.893829     2003.669067
      0.471500        0.575062        0.000001      460.893829     2003.669067
      0.472500        0.575062        0.000001      460.893829     2003.669067
      0.473500        0.575062        0.000001      460.893829     2003.669067
      0.474500        0.575062        0.000001      460.893829     2003.669067
      0.475500        0.575062        0.000001      460.893829     2003.669067
      0.476500        0.575062        0.000001      460.893829     2003.669067
      0.477500        0.575062        0.000001      460.893829     2003.669067
      0.478500        0.575062        0.000001      460.893829     2003.669067
      0.479500        0.575062        0.000001      460.893829     2003.669067
      0.480500        0.575062        0.000001      460.893829     2003.669067
      0.481500        0.575062        0.000001      460.893829     2003.669067
      0.482500        0.575062        0.000001      460.893829     2003.669067
      0.483500        0.575062        0.000001      460.893829     2003.669067
      0.484500        0.575062        0.000001      460.893829     2003.669067
      0.485500        0.575062        0.000001      460.893829     2003.669067
      0.486500        0.575062        0.000001      460.893829     2003.669067
      0.487500        0.575062        0.000001      460.893829     2003.669067
