#  Problem: Toro Problem #1 (Chapter 10.8) - Modified Sod Shock Tube
#
#  Exact solution calculated using NUMERICA's HE-E1RPEXACT code.
#  (Chapter 4.9 of Toro's "Riemann Solvers and Numerical Methods
#  for Fluid Dynamics", 2nd edition).
#
#     Position         Density        Velocity        Pressure     Int. Energy
#
      0.093500        1.000000        0.750000        1.000000        2.500000
      0.094500        1.000000        0.750000        1.000000        2.500000
      0.095500        1.000000        0.750000        1.000000        2.500000
      0.096500        1.000000        0.750000        1.000000        2.500000
      0.097500        1.000000        0.750000        1.000000        2.500000
      0.098500        1.000000        0.750000        1.000000        2.500000
      0.099500        1.000000        0.750000        1.000000        2.500000
      0.100500        1.000000        0.750000        1.000000        2.500000
      0.101500        1.000000        0.750000        1.000000        2.500000
      0.102500        1.000000        0.750000        1.000000        2.500000
      0.103500        1.000000        0.750000        1.000000        2.500000
      0.104500        1.000000        0.750000        1.000000        2.500000
      0.105500        1.000000        0.750000        1.000000        2.500000
      0.106500        1.000000        0.750000        1.000000        2.500000
      0.107500        1.000000        0.750000        1.000000        2.500000
      0.108500        1.000000        0.750000        1.000000        2.500000
      0.109500        1.000000        0.750000        1.000000        2.500000
      0.110500        1.000000        0.750000        1.000000        2.500000
      0.111500        1.000000        0.750000        1.000000        2.500000
      0.112500        1.000000        0.750000        1.000000        2.500000
      0.113500        1.000000        0.750000        1.000000        2.500000
      0.114500        1.000000        0.750000        1.000000        2.500000
      0.115500        1.000000        0.750000        1.000000        2.500000
      0.116500        1.000000        0.750000        1.000000        2.500000
      0.117500        1.000000        0.750000        1.000000        2.500000
      0.118500        1.000000        0.750000        1.000000        2.500000
      0.119500        1.000000        0.750000        1.000000        2.500000
      0.120500        1.000000        0.750000        1.000000        2.500000
      0.121500        1.000000        0.750000        1.000000        2.500000
      0.122500        1.000000        0.750000        1.000000        2.500000
      0.123500        1.000000        0.750000        1.000000        2.500000
      0.124500        1.000000        0.750000        1.000000        2.500000
      0.125500        1.000000        0.750000        1.000000        2.500000
      0.126500        1.000000        0.750000        1.000000        2.500000
      0.127500        1.000000        0.750000        1.000000        2.500000
      0.128500        1.000000        0.750000        1.000000        2.500000
      0.129500        1.000000        0.750000        1.000000        2.500000
      0.130500        1.000000        0.750000        1.000000        2.500000
      0.131500        1.000000        0.750000        1.000000        2.500000
      0.132500        1.000000        0.750000        1.000000        2.500000
      0.133500        1.000000        0.750000        1.000000        2.500000
      0.134500        1.000000        0.750000        1.000000        2.500000
      0.135500        1.000000        0.750000        1.000000        2.500000
      0.136500        1.000000        0.750000        1.000000        2.500000
      0.137500        1.000000        0.750000        1.000000        2.500000
      0.138500        1.000000        0.750000        1.000000        2.500000
      0.139500        1.000000        0.750000        1.000000        2.500000
      0.140500        1.000000        0.750000        1.000000        2.500000
      0.141500        1.000000        0.750000        1.000000        2.500000
      0.142500        1.000000        0.750000        1.000000        2.500000
      0.143500        1.000000        0.750000        1.000000        2.500000
      0.144500        1.000000        0.750000        1.000000        2.500000
      0.145500        1.000000        0.750000        1.000000        2.500000
      0.146500        1.000000        0.750000        1.000000        2.500000
      0.147500        1.000000        0.750000        1.000000        2.500000
      0.148500        1.000000        0.750000        1.000000        2.500000
      0.149500        1.000000        0.750000        1.000000        2.500000
      0.150500        1.000000        0.750000        1.000000        2.500000
      0.151500        1.000000        0.750000        1.000000        2.500000
      0.152500        1.000000        0.750000        1.000000        2.500000
      0.153500        1.000000        0.750000        1.000000        2.500000
      0.154500        1.000000        0.750000        1.000000        2.500000
      0.155500        1.000000        0.750000        1.000000        2.500000
      0.156500        1.000000        0.750000        1.000000        2.500000
      0.157500        1.000000        0.750000        1.000000        2.500000
      0.158500        1.000000        0.750000        1.000000        2.500000
      0.159500        1.000000        0.750000        1.000000        2.500000
      0.160500        1.000000        0.750000        1.000000        2.500000
      0.161500        1.000000        0.750000        1.000000        2.500000
      0.162500        1.000000        0.750000        1.000000        2.500000
      0.163500        1.000000        0.750000        1.000000        2.500000
      0.164500        1.000000        0.750000        1.000000        2.500000
      0.165500        1.000000        0.750000        1.000000        2.500000
      0.166500        1.000000        0.750000        1.000000        2.500000
      0.167500        1.000000        0.750000        1.000000        2.500000
      0.168500        1.000000        0.750000        1.000000        2.500000
      0.169500        1.000000        0.750000        1.000000        2.500000
      0.170500        1.000000        0.750000        1.000000        2.500000
      0.171500        1.000000        0.750000        1.000000        2.500000
      0.172500        1.000000        0.750000        1.000000        2.500000
      0.173500        1.000000        0.750000        1.000000        2.500000
      0.174500        1.000000        0.750000        1.000000        2.500000
      0.175500        1.000000        0.750000        1.000000        2.500000
      0.176500        1.000000        0.750000        1.000000        2.500000
      0.177500        1.000000        0.750000        1.000000        2.500000
      0.178500        1.000000        0.750000        1.000000        2.500000
      0.179500        1.000000        0.750000        1.000000        2.500000
      0.180500        1.000000        0.750000        1.000000        2.500000
      0.181500        1.000000        0.750000        1.000000        2.500000
      0.182500        1.000000        0.750000        1.000000        2.500000
      0.183500        1.000000        0.750000        1.000000        2.500000
      0.184500        1.000000        0.750000        1.000000        2.500000
      0.185500        1.000000        0.750000        1.000000        2.500000
      0.186500        1.000000        0.750000        1.000000        2.500000
      0.187500        1.000000        0.750000        1.000000        2.500000
      0.188500        1.000000        0.750000        1.000000        2.500000
      0.189500        1.000000        0.750000        1.000000        2.500000
      0.190500        1.000000        0.750000        1.000000        2.500000
      0.191500        1.000000        0.750000        1.000000        2.500000
      0.192500        1.000000        0.750000        1.000000        2.500000
      0.193500        1.000000        0.750000        1.000000        2.500000
      0.194500        1.000000        0.750000        1.000000        2.500000
      0.195500        1.000000        0.750000        1.000000        2.500000
      0.196500        1.000000        0.750000        1.000000        2.500000
      0.197500        1.000000        0.750000        1.000000        2.500000
      0.198500        1.000000        0.750000        1.000000        2.500000
      0.199500        1.000000        0.750000        1.000000        2.500000
      0.200500        1.000000        0.750000        1.000000        2.500000
      0.201500        1.000000        0.750000        1.000000        2.500000
      0.202500        1.000000        0.750000        1.000000        2.500000
      0.203500        1.000000        0.750000        1.000000        2.500000
      0.204500        1.000000        0.750000        1.000000        2.500000
      0.205500        1.000000        0.750000        1.000000        2.500000
      0.206500        1.000000        0.750000        1.000000        2.500000
      0.207500        1.000000        0.750000        1.000000        2.500000
      0.208500        1.000000        0.750000        1.000000        2.500000
      0.209500        1.000000        0.750000        1.000000        2.500000
      0.210500        1.000000        0.750000        1.000000        2.500000
      0.211500        1.000000        0.750000        1.000000        2.500000
      0.212500        1.000000        0.750000        1.000000        2.500000
      0.213500        0.999496        0.750597        0.999294        2.499496
      0.214500        0.995981        0.754763        0.994377        2.495976
      0.215500        0.992476        0.758930        0.989482        2.492459
      0.216500        0.988980        0.763097        0.984606        2.488944
      0.217500        0.985494        0.767263        0.979751        2.485431
      0.218500        0.982019        0.771430        0.974917        2.481921
      0.219500        0.978553        0.775597        0.970104        2.478414
      0.220500        0.975097        0.779763        0.965310        2.474909
      0.221500        0.971651        0.783930        0.960538        2.471406
      0.222500        0.968214        0.788097        0.955785        2.467906
      0.223500        0.964787        0.792263        0.951052        2.464408
      0.224500        0.961370        0.796430        0.946340        2.460913
      0.225500        0.957963        0.800597        0.941647        2.457421
      0.226500        0.954565        0.804763        0.936975        2.453931
      0.227500        0.951177        0.808930        0.932322        2.450443
      0.228500        0.947799        0.813097        0.927690        2.446958
      0.229500        0.944430        0.817263        0.923077        2.443475
      0.230500        0.941071        0.821430        0.918483        2.439995
      0.231500        0.937721        0.825597        0.913910        2.436518
      0.232500        0.934381        0.829763        0.909355        2.433042
      0.233500        0.931050        0.833930        0.904820        2.429569
      0.234500        0.927729        0.838097        0.900305        2.426099
      0.235500        0.924417        0.842263        0.895809        2.422631
      0.236500        0.921116        0.846430        0.891333        2.419166
      0.237500        0.917823        0.850597        0.886875        2.415703
      0.238500        0.914540        0.854763        0.882437        2.412243
      0.239500        0.911266        0.858930        0.878017        2.408785
      0.240500        0.908001        0.863097        0.873617        2.405329
      0.241500        0.904746        0.867263        0.869235        2.401877
      0.242500        0.901500        0.871430        0.864872        2.398426
      0.243500        0.898263        0.875597        0.860528        2.394978
      0.244500        0.895036        0.879763        0.856204        2.391533
      0.245500        0.891818        0.883930        0.851897        2.388089
      0.246500        0.888609        0.888097        0.847609        2.384649
      0.247500        0.885410        0.892263        0.843340        2.381211
      0.248500        0.882221        0.896430        0.839089        2.377776
      0.249500        0.879040        0.900597        0.834856        2.374343
      0.250500        0.875868        0.904763        0.830642        2.370912
      0.251500        0.872705        0.908930        0.826446        2.367484
      0.252500        0.869551        0.913097        0.822268        2.364058
      0.253500        0.866407        0.917263        0.818108        2.360635
      0.254500        0.863272        0.921430        0.813967        2.357214
      0.255500        0.860146        0.925597        0.809843        2.353796
      0.256500        0.857029        0.929763        0.805737        2.350381
      0.257500        0.853920        0.933930        0.801649        2.346967
      0.258500        0.850822        0.938097        0.797579        2.343557
      0.259500        0.847732        0.942263        0.793527        2.340148
      0.260500        0.844650        0.946430        0.789492        2.336742
      0.261500        0.841579        0.950597        0.785475        2.333339
      0.262500        0.838515        0.954763        0.781475        2.329938
      0.263500        0.835461        0.958930        0.777493        2.326540
      0.264500        0.832416        0.963097        0.773529        2.323144
      0.265500        0.829379        0.967263        0.769581        2.319751
      0.266500        0.826351        0.971430        0.765651        2.316360
      0.267500        0.823333        0.975597        0.761738        2.312971
      0.268500        0.820323        0.979763        0.757843        2.309586
      0.269500        0.817322        0.983930        0.753964        2.306202
      0.270500        0.814330        0.988097        0.750102        2.302821
      0.271500        0.811346        0.992263        0.746257        2.299442
      0.272500        0.808372        0.996430        0.742430        2.296067
      0.273500        0.805405        1.000597        0.738619        2.292692
      0.274500        0.802448        1.004763        0.734825        2.289322
      0.275500        0.799499        1.008930        0.731047        2.285953
      0.276500        0.796559        1.013097        0.727286        2.282587
      0.277500        0.793628        1.017263        0.723542        2.279223
      0.278500        0.790706        1.021430        0.719815        2.275862
      0.279500        0.787792        1.025597        0.716104        2.272504
      0.280500        0.784886        1.029763        0.712409        2.269147
      0.281500        0.781989        1.033930        0.708730        2.265793
      0.282500        0.779101        1.038097        0.705068        2.262443
      0.283500        0.776221        1.042263        0.701422        2.259093
      0.284500        0.773350        1.046430        0.697793        2.255748
      0.285500        0.770487        1.050597        0.694179        2.252403
      0.286500        0.767633        1.054763        0.690581        2.249062
      0.287500        0.764787        1.058930        0.687000        2.245723
      0.288500        0.761950        1.063097        0.683435        2.242387
      0.289500        0.759121        1.067263        0.679885        2.239053
      0.290500        0.756300        1.071430        0.676351        2.235722
      0.291500        0.753488        1.075597        0.672833        2.232393
      0.292500        0.750685        1.079763        0.669330        2.229067
      0.293500        0.747889        1.083930        0.665843        2.225743
      0.294500        0.745102        1.088097        0.662372        2.222421
      0.295500        0.742323        1.092263        0.658916        2.219102
      0.296500        0.739553        1.096430        0.655476        2.215785
      0.297500        0.736791        1.100597        0.652051        2.212471
      0.298500        0.734037        1.104763        0.648642        2.209160
      0.299500        0.731291        1.108930        0.645248        2.205851
      0.300500        0.728554        1.113097        0.641869        2.202545
      0.301500        0.725824        1.117263        0.638505        2.199240
      0.302500        0.723104        1.121430        0.635156        2.195939
      0.303500        0.720390        1.125597        0.631823        2.192640
      0.304500        0.717686        1.129763        0.628504        2.189342
      0.305500        0.714989        1.133930        0.625200        2.186049
      0.306500        0.712300        1.138097        0.621911        2.182757
      0.307500        0.709620        1.142263        0.618638        2.179468
      0.308500        0.706948        1.146430        0.615379        2.176181
      0.309500        0.704284        1.150597        0.612134        2.172897
      0.310500        0.701627        1.154763        0.608905        2.169615
      0.311500        0.698979        1.158930        0.605689        2.166335
      0.312500        0.696339        1.163097        0.602489        2.163059
      0.313500        0.693707        1.167263        0.599303        2.159784
      0.314500        0.691082        1.171430        0.596131        2.156512
      0.315500        0.688466        1.175597        0.592974        2.153243
      0.316500        0.685858        1.179763        0.589831        2.149976
      0.317500        0.683257        1.183930        0.586703        2.146712
      0.318500        0.680665        1.188097        0.583589        2.143450
      0.319500        0.678080        1.192263        0.580488        2.140191
      0.320500        0.675503        1.196430        0.577402        2.136934
      0.321500        0.672934        1.200597        0.574330        2.133679
      0.322500        0.670373        1.204763        0.571272        2.130427
      0.323500        0.667820        1.208930        0.568228        2.127177
      0.324500        0.665274        1.213097        0.565198        2.123930
      0.325500        0.662736        1.217263        0.562182        2.120686
      0.326500        0.660206        1.221430        0.559179        2.117444
      0.327500        0.657684        1.225597        0.556191        2.114204
      0.328500        0.655169        1.229763        0.553216        2.110967
      0.329500        0.652662        1.233930        0.550255        2.107732
      0.330500        0.650163        1.238096        0.547307        2.104500
      0.331500        0.647671        1.242263        0.544373        2.101270
      0.332500        0.645187        1.246430        0.541452        2.098043
      0.333500        0.642711        1.250597        0.538545        2.094819
      0.334500        0.640242        1.254763        0.535651        2.091596
      0.335500        0.637781        1.258930        0.532771        2.088377
      0.336500        0.635328        1.263097        0.529904        2.085159
      0.337500        0.632882        1.267263        0.527050        2.081944
      0.338500        0.630444        1.271430        0.524209        2.078732
      0.339500        0.628013        1.275597        0.521382        2.075522
      0.340500        0.625589        1.279763        0.518567        2.072315
      0.341500        0.623173        1.283930        0.515765        2.069110
      0.342500        0.620764        1.288097        0.512977        2.065907
      0.343500        0.618364        1.292263        0.510201        2.062707
      0.344500        0.615970        1.296430        0.507438        2.059510
      0.345500        0.613584        1.300597        0.504688        2.056314
      0.346500        0.611205        1.304763        0.501952        2.053122
      0.347500        0.608834        1.308930        0.499227        2.049933
      0.348500        0.606470        1.313097        0.496516        2.046745
      0.349500        0.604113        1.317263        0.493817        2.043560
      0.350500        0.601764        1.321430        0.491130        2.040377
      0.351500        0.599422        1.325597        0.488456        2.037197
      0.352500        0.597087        1.329763        0.485795        2.034019
      0.353500        0.594760        1.333930        0.483146        2.030844
      0.354500        0.592439        1.338097        0.480509        2.027672
      0.355500        0.590126        1.342263        0.477885        2.024501
      0.356500        0.587821        1.346430        0.475273        2.021334
      0.357500        0.585523        1.350597        0.472673        2.018169
      0.358500        0.583231        1.354763        0.470086        2.015006
      0.359500        0.580947        1.358930        0.467510        2.011846
      0.360500        0.579867        1.360906        0.466294        2.010348
      0.361500        0.579867        1.360906        0.466294        2.010348
      0.362500        0.579867        1.360906        0.466294        2.010348
      0.363500        0.579867        1.360906        0.466294        2.010348
      0.364500        0.579867        1.360906        0.466294        2.010348
      0.365500        0.579867        1.360906        0.466294        2.010348
      0.366500        0.579867        1.360906        0.466294        2.010348
      0.367500        0.579867        1.360906        0.466294        2.010348
      0.368500        0.579867        1.360906        0.466294        2.010348
      0.369500        0.579867        1.360906        0.466294        2.010348
      0.370500        0.579867        1.360906        0.466294        2.010348
      0.371500        0.579867        1.360906        0.466294        2.010348
      0.372500        0.579867        1.360906        0.466294        2.010348
      0.373500        0.579867        1.360906        0.466294        2.010348
      0.374500        0.579867        1.360906        0.466294        2.010348
      0.375500        0.579867        1.360906        0.466294        2.010348
      0.376500        0.579867        1.360906        0.466294        2.010348
      0.377500        0.579867        1.360906        0.466294        2.010348
      0.378500        0.579867        1.360906        0.466294        2.010348
      0.379500        0.579867        1.360906        0.466294        2.010348
      0.380500        0.579867        1.360906        0.466294        2.010348
      0.381500        0.579867        1.360906        0.466294        2.010348
      0.382500        0.579867        1.360906        0.466294        2.010348
      0.383500        0.579867        1.360906        0.466294        2.010348
      0.384500        0.579867        1.360906        0.466294        2.010348
      0.385500        0.579867        1.360906        0.466294        2.010348
      0.386500        0.579867        1.360906        0.466294        2.010348
      0.387500        0.579867        1.360906        0.466294        2.010348
      0.388500        0.579867        1.360906        0.466294        2.010348
      0.389500        0.579867        1.360906        0.466294        2.010348
      0.390500        0.579867        1.360906        0.466294        2.010348
      0.391500        0.579867        1.360906        0.466294        2.010348
      0.392500        0.579867        1.360906        0.466294        2.010348
      0.393500        0.579867        1.360906        0.466294        2.010348
      0.394500        0.579867        1.360906        0.466294        2.010348
      0.395500        0.579867        1.360906        0.466294        2.010348
      0.396500        0.579867        1.360906        0.466294        2.010348
      0.397500        0.579867        1.360906        0.466294        2.010348
      0.398500        0.579867        1.360906        0.466294        2.010348
      0.399500        0.579867        1.360906        0.466294        2.010348
      0.400500        0.579867        1.360906        0.466294        2.010348
      0.401500        0.579867        1.360906        0.466294        2.010348
      0.402500        0.579867        1.360906        0.466294        2.010348
      0.403500        0.579867        1.360906        0.466294        2.010348
      0.404500        0.579867        1.360906        0.466294        2.010348
      0.405500        0.579867        1.360906        0.466294        2.010348
      0.406500        0.579867        1.360906        0.466294        2.010348
      0.407500        0.579867        1.360906        0.466294        2.010348
      0.408500        0.579867        1.360906        0.466294        2.010348
      0.409500        0.579867        1.360906        0.466294        2.010348
      0.410500        0.579867        1.360906        0.466294        2.010348
      0.411500        0.579867        1.360906        0.466294        2.010348
      0.412500        0.579867        1.360906        0.466294        2.010348
      0.413500        0.579867        1.360906        0.466294        2.010348
      0.414500        0.579867        1.360906        0.466294        2.010348
      0.415500        0.579867        1.360906        0.466294        2.010348
      0.416500        0.579867        1.360906        0.466294        2.010348
      0.417500        0.579867        1.360906        0.466294        2.010348
      0.418500        0.579867        1.360906        0.466294        2.010348
      0.419500        0.579867        1.360906        0.466294        2.010348
      0.420500        0.579867        1.360906        0.466294        2.010348
      0.421500        0.579867        1.360906        0.466294        2.010348
      0.422500        0.579867        1.360906        0.466294        2.010348
      0.423500        0.579867        1.360906        0.466294        2.010348
      0.424500        0.579867        1.360906        0.466294        2.010348
      0.425500        0.579867        1.360906        0.466294        2.010348
      0.426500        0.579867        1.360906        0.466294        2.010348
      0.427500        0.579867        1.360906        0.466294        2.010348
      0.428500        0.579867        1.360906        0.466294        2.010348
      0.429500        0.579867        1.360906        0.466294        2.010348
      0.430500        0.579867        1.360906        0.466294        2.010348
      0.431500        0.579867        1.360906        0.466294        2.010348
      0.432500        0.579867        1.360906        0.466294        2.010348
      0.433500        0.579867        1.360906        0.466294        2.010348
      0.434500        0.579867        1.360906        0.466294        2.010348
      0.435500        0.579867        1.360906        0.466294        2.010348
      0.436500        0.579867        1.360906        0.466294        2.010348
      0.437500        0.579867        1.360906        0.466294        2.010348
      0.438500        0.579867        1.360906        0.466294        2.010348
      0.439500        0.579867        1.360906        0.466294        2.010348
      0.440500        0.579867        1.360906        0.466294        2.010348
      0.441500        0.579867        1.360906        0.466294        2.010348
      0.442500        0.579867        1.360906        0.466294        2.010348
      0.443500        0.579867        1.360906        0.466294        2.010348
      0.444500        0.579867        1.360906        0.466294        2.010348
      0.445500        0.579867        1.360906        0.466294        2.010348
      0.446500        0.579867        1.360906        0.466294        2.010348
      0.447500        0.579867        1.360906        0.466294        2.010348
      0.448500        0.579867        1.360906        0.466294        2.010348
      0.449500        0.579867        1.360906        0.466294        2.010348
      0.450500        0.579867        1.360906        0.466294        2.010348
      0.451500        0.579867        1.360906        0.466294        2.010348
      0.452500        0.579867        1.360906        0.466294        2.010348
      0.453500        0.579867        1.360906        0.466294        2.010348
      0.454500        0.579867        1.360906        0.466294        2.010348
      0.455500        0.579867        1.360906        0.466294        2.010348
      0.456500        0.579867        1.360906        0.466294        2.010348
      0.457500        0.579867        1.360906        0.466294        2.010348
      0.458500        0.579867        1.360906        0.466294        2.010348
      0.459500        0.579867        1.360906        0.466294        2.010348
      0.460500        0.579867        1.360906        0.466294        2.010348
      0.461500        0.579867        1.360906        0.466294        2.010348
      0.462500        0.579867        1.360906        0.466294        2.010348
      0.463500        0.579867        1.360906        0.466294        2.010348
      0.464500        0.579867        1.360906        0.466294        2.010348
      0.465500        0.579867        1.360906        0.466294        2.010348
      0.466500        0.579867        1.360906        0.466294        2.010348
      0.467500        0.579867        1.360906        0.466294        2.010348
      0.468500        0.579867        1.360906        0.466294        2.010348
      0.469500        0.579867        1.360906        0.466294        2.010348
      0.470500        0.579867        1.360906        0.466294        2.010348
      0.471500        0.579867        1.360906        0.466294        2.010348
      0.472500        0.579867        1.360906        0.466294        2.010348
      0.473500        0.579867        1.360906        0.466294        2.010348
      0.474500        0.579867        1.360906        0.466294        2.010348
      0.475500        0.579867        1.360906        0.466294        2.010348
      0.476500        0.579867        1.360906        0.466294        2.010348
      0.477500        0.579867        1.360906        0.466294        2.010348
      0.478500        0.579867        1.360906        0.466294        2.010348
      0.479500        0.579867        1.360906        0.466294        2.010348
      0.480500        0.579867        1.360906        0.466294        2.010348
      0.481500        0.579867        1.360906        0.466294        2.010348
      0.482500        0.579867        1.360906        0.466294        2.010348
      0.483500        0.579867        1.360906        0.466294        2.010348
      0.484500        0.579867        1.360906        0.466294        2.010348
      0.485500        0.579867        1.360906        0.466294        2.010348
      0.486500        0.579867        1.360906        0.466294        2.010348
      0.487500        0.579867        1.360906        0.466294        2.010348
      0.488500        0.579867        1.360906        0.466294        2.010348
      0.489500        0.579867        1.360906        0.466294        2.010348
      0.490500        0.579867        1.360906        0.466294        2.010348
      0.491500        0.579867        1.360906        0.466294        2.010348
      0.492500        0.579867        1.360906        0.466294        2.010348
      0.493500        0.579867        1.360906        0.466294        2.010348
      0.494500        0.579867        1.360906        0.466294        2.010348
      0.495500        0.579867        1.360906        0.466294        2.010348
      0.496500        0.579867        1.360906        0.466294        2.010348
      0.497500        0.579867        1.360906        0.466294        2.010348
      0.498500        0.579867        1.360906        0.466294        2.010348
      0.499500        0.579867        1.360906        0.466294        2.010348
      0.500500        0.579867        1.360906        0.466294        2.010348
      0.501500        0.579867        1.360906        0.466294        2.010348
      0.502500        0.579867        1.360906        0.466294        2.010348
      0.503500        0.579867        1.360906        0.466294        2.010348
      0.504500        0.579867        1.360906        0.466294        2.010348
      0.505500        0.579867        1.360906        0.466294        2.010348
      0.506500        0.579867        1.360906        0.466294        2.010348
      0.507500        0.579867        1.360906        0.466294        2.010348
      0.508500        0.579867        1.360906        0.466294        2.010348
      0.509500        0.579867        1.360906        0.466294        2.010348
      0.510500        0.579867        1.360906        0.466294        2.010348
      0.511500        0.579867        1.360906        0.466294        2.010348
      0.512500        0.579867        1.360906        0.466294        2.010348
      0.513500        0.579867        1.360906        0.466294        2.010348
      0.514500        0.579867        1.360906        0.466294        2.010348
      0.515500        0.579867        1.360906        0.466294        2.010348
      0.516500        0.579867        1.360906        0.466294        2.010348
      0.517500        0.579867        1.360906        0.466294        2.010348
      0.518500        0.579867        1.360906        0.466294        2.010348
      0.519500        0.579867        1.360906        0.466294        2.010348
      0.520500        0.579867        1.360906        0.466294        2.010348
      0.521500        0.579867        1.360906        0.466294        2.010348
      0.522500        0.579867        1.360906        0.466294        2.010348
      0.523500        0.579867        1.360906        0.466294        2.010348
      0.524500        0.579867        1.360906        0.466294        2.010348
      0.525500        0.579867        1.360906        0.466294        2.010348
